2020-07-02 22:44:31 [8]  泠泠（hh剑，这就是星辰大海啊）第[2]刀整刀,对3周目Boss[5]造成[569,545]伤害,剩余血量[10,848,487]
2020-07-02 22:49:18 [8]  泠泠（hh剑，这就是星辰大海啊）第[3]刀整刀,对3周目Boss[5]造成[352,007]伤害,剩余血量[10,496,480]
2020-07-02 22:49:50 [8]  拉贝特第[1]刀整刀,对3周目Boss[5]造成[729,805]伤害,剩余血量[9,766,675]
2020-07-02 22:55:43 [8]  哈卡第[1]刀整刀,对3周目Boss[5]造成[496,029]伤害,剩余血量[9,270,646]
2020-07-02 22:57:53 [8]  哈卡第[2]刀整刀,对3周目Boss[5]造成[632,091]伤害,剩余血量[8,638,555]
2020-07-02 23:01:59 [8]  哈卡第[3]刀整刀,对3周目Boss[5]造成[382,012]伤害,剩余血量[8,256,543]
2020-07-02 23:05:41 [8]  沫凉第[3]刀整刀,对3周目Boss[5]造成[435,096]伤害,剩余血量[7,821,447]
2020-07-02 23:06:01 [8]  拉贝特第[2]刀整刀,对3周目Boss[5]造成[608,766]伤害,剩余血量[7,212,681]
2020-07-02 23:06:08 [8]  拉贝特第[3]刀整刀,对3周目Boss[5]造成[333,424]伤害,剩余血量[6,879,257]
2020-07-02 23:06:31 [8]  血与泪第[3]刀整刀,对3周目Boss[5]造成[371,035]伤害,剩余血量[6,508,222]
2020-07-02 23:15:35 [8]  霸王黄龙第[5]刀整刀,对3周目Boss[5]造成[698,894]伤害,剩余血量[5,809,328]
2020-07-02 23:21:33 [8]  霸王黄龙第[6]刀整刀,对3周目Boss[5]造成[666,565]伤害,剩余血量[5,142,763]
2020-07-02 23:35:14 [8]  SEAREA第[1]刀整刀,对3周目Boss[5]造成[702,667]伤害,剩余血量[4,440,096]
2020-07-02 23:47:59 [8]  SEAREA第[2]刀整刀,对3周目Boss[5]造成[525,762]伤害,剩余血量[3,914,334]
2020-07-02 23:48:51 [8]  古拉顿第[1]刀整刀,对3周目Boss[5]造成[704,788]伤害,剩余血量[3,209,546]
2020-07-03 00:06:38 [8]  SEAREA第[3]刀整刀,对3周目Boss[5]造成[377,890]伤害,剩余血量[2,831,656]
2020-07-03 00:08:44 [8]  泉第[1]刀整刀,对3周目Boss[5]造成[743,014]伤害,剩余血量[2,088,642]
2020-07-03 00:08:48 [8]  我就叫柚子第[2]刀整刀,对3周目Boss[5]造成[780,660]伤害,剩余血量[1,307,982]
2020-07-03 00:08:56 [8]  Ar.ak第[3]刀整刀,对3周目Boss[5]造成[411,092]伤害,剩余血量[896,890]
2020-07-03 00:12:51 [8]  虚空的风灯第[3]刀整刀,对3周目Boss[5]造成[691,945]伤害,剩余血量[204,945]
2020-07-03 00:17:30 [8]  泉第[1.5]刀尾刀,对4周目Boss[1]造成[204,945]伤害,当前Boss已被击杀
2020-07-03 00:23:36 [8]  泉第[2]刀补刀,对4周目Boss[1]造成[209,139]伤害,剩余血量[5,790,861]
2020-07-03 00:28:17 [8]  【蜗牛】莉玛Official第[1]刀整刀,对4周目Boss[1]造成[902,911]伤害,剩余血量[4,887,950]
2020-07-03 00:34:43 [8]  我就叫柚子第[3]刀整刀,对4周目Boss[1]造成[610,169]伤害,剩余血量[4,277,781]
2020-07-03 00:52:23 [8]  【蜗牛】莉玛Official第[2]刀整刀,对4周目Boss[1]造成[433,791]伤害,剩余血量[3,843,990]
2020-07-03 01:01:26 [8]  永远滴神第[2]刀整刀,对4周目Boss[1]造成[748,104]伤害,剩余血量[3,095,886]
2020-07-03 01:04:18 [8]  无期第[1]刀整刀,对4周目Boss[1]造成[966,869]伤害,剩余血量[2,129,017]
2020-07-03 01:08:09 [8]  永远滴神第[3]刀整刀,对4周目Boss[1]造成[372,981]伤害,剩余血量[1,756,036]
2020-07-03 01:18:16 [8]  无期第[2]刀整刀,对4周目Boss[1]造成[629,769]伤害,剩余血量[1,126,267]
2020-07-03 01:27:16 [8]  无期第[3]刀整刀,对4周目Boss[1]造成[406,538]伤害,剩余血量[719,729]
2020-07-03 01:38:31 [8]  麻绳小桥第[0.5]刀尾刀,对4周目Boss[2]造成[719,729]伤害,当前Boss已被击杀
2020-07-03 01:39:51 [8]  麻绳小桥第[1]刀补刀,对4周目Boss[2]造成[183,503]伤害,剩余血量[7,816,497]
2020-07-03 01:44:52 [8]  【蜗牛】莉玛Official第[3]刀整刀,对4周目Boss[2]造成[1,017,185]伤害,剩余血量[6,799,312]
2020-07-03 01:48:23 [8]  泉第[3]刀整刀,对4周目Boss[2]造成[992,069]伤害,剩余血量[5,807,243]
2020-07-03 01:53:02 [8]  麻绳小桥第[2]刀整刀,对4周目Boss[2]造成[991,542]伤害,剩余血量[4,815,701]
2020-07-03 02:07:50 [8]  麻绳小桥第[3]刀整刀,对4周目Boss[2]造成[558,925]伤害,剩余血量[4,256,776]
2020-07-03 02:08:02 [8]  Railgun第[3]刀整刀,对4周目Boss[2]造成[597,961]伤害,剩余血量[3,658,815]
2020-07-03 03:06:42 [8]  雾雨十六夜第[1]刀整刀,对4周目Boss[2]造成[1,102,038]伤害,剩余血量[2,556,777]
2020-07-03 03:17:45 [8]  雾雨十六夜第[2]刀整刀,对4周目Boss[2]造成[585,188]伤害,剩余血量[1,971,589]
2020-07-03 03:22:16 [8]  雾雨十六夜第[3]刀整刀,对4周目Boss[2]造成[595,570]伤害,剩余血量[1,376,019]
2020-07-03 03:24:31 [8]  扎克 特兰提斯第[3]刀整刀,对4周目Boss[2]造成[726,060]伤害,剩余血量[649,959]
2020-07-03 04:44:17 [8]  古拉顿第[1.5]刀尾刀,对4周目Boss[3]造成[649,959]伤害,当前Boss已被击杀
2020-07-03 04:45:06 [8]  古拉顿第[2]刀补刀,对4周目Boss[3]造成[13,417]伤害,剩余血量[9,986,583]
2020-07-03 04:54:14 [8]  古拉顿第[3]刀整刀,对4周目Boss[3]造成[419,552]伤害,剩余血量[9,567,031]
=====================
Day Change
=====================
2020-07-03 05:26:50 [8]  古拉顿第[1]刀整刀,对4周目Boss[3]造成[646,736]伤害,剩余血量[8,920,295]
2020-07-03 09:12:26 [8]  霸王黄龙第[1]刀整刀,对4周目Boss[3]造成[654,480]伤害,剩余血量[8,265,815]
2020-07-03 09:14:24 [8]  泠泠（hh剑，这就是星辰大海啊）第[1]刀整刀,对4周目Boss[3]造成[658,628]伤害,剩余血量[7,607,187]
2020-07-03 10:01:15 [8]  菠萝灵波第[1]刀整刀,对4周目Boss[3]造成[453,475]伤害,剩余血量[7,153,712]
2020-07-03 10:57:09 [8]  警觉的食材第[1]刀整刀,对4周目Boss[3]造成[676,545]伤害,剩余血量[6,477,167]
2020-07-03 11:49:43 [8]  沫凉第[1]刀整刀,对4周目Boss[3]造成[680,468]伤害,剩余血量[5,796,699]
2020-07-03 12:20:54 [8]  圣骑之痕第[1]刀整刀,对4周目Boss[3]造成[689,081]伤害,剩余血量[5,107,618]
2020-07-03 12:42:37 [8]  沫凉第[2]刀整刀,对4周目Boss[3]造成[422,132]伤害,剩余血量[3,955,932]
2020-07-03 14:29:19 [8]  Luxerion第[1]刀整刀,对4周目Boss[3]造成[673,087]伤害,剩余血量[3,282,845]
2020-07-03 14:35:29 [8]  Luxerion第[2]刀整刀,对4周目Boss[3]造成[657,968]伤害,剩余血量[2,624,877]
2020-07-03 14:50:18 [8]  Luxerion第[3]刀整刀,对4周目Boss[3]造成[383,700]伤害,剩余血量[2,241,177]
2020-07-03 17:27:07 [8]  霸王黄龙第[2]刀整刀,对4周目Boss[3]造成[659,418]伤害,剩余血量[1,581,759]
2020-07-03 19:05:30 [8]  扎克 特兰提斯第[1]刀整刀,对4周目Boss[3]造成[584,331]伤害,剩余血量[997,428]
2020-07-03 19:12:47 [8]  扎克 特兰提斯第[2]刀整刀,对4周目Boss[3]造成[599,868]伤害,剩余血量[397,560]
2020-07-03 19:33:42 [8]  圣骑之痕第[1.5]刀尾刀,对4周目Boss[4]造成[397,560]伤害,当前Boss已被击杀
2020-07-03 19:36:53 [8]  珈百璃第[1]刀整刀,对4周目Boss[4]造成[925,089]伤害,剩余血量[11,074,911]
2020-07-03 19:38:49 [8]  在?看看熊猫第[1]刀整刀,对4周目Boss[4]造成[722,908]伤害,剩余血量[10,352,003]
2020-07-03 19:39:39 [8]  菠萝灵波第[2]刀整刀,对4周目Boss[4]造成[752,334]伤害,剩余血量[9,599,669]
2020-07-03 19:40:10 [8]  珈百璃第[2]刀整刀,对4周目Boss[4]造成[694,858]伤害,剩余血量[8,904,811]
2020-07-03 19:51:10 [8]  哈卡第[2]刀整刀,对4周目Boss[4]造成[686,677]伤害,剩余血量[7,532,793]
2020-07-03 19:53:04 [8]  血与泪第[1]刀整刀,对4周目Boss[4]造成[721,270]伤害,剩余血量[6,811,523]
2020-07-03 19:53:16 [8]  血与泪第[2]刀整刀,对4周目Boss[4]造成[881,527]伤害,剩余血量[5,334,142]
2020-07-03 19:53:16 [8]  在?看看熊猫第[2]刀整刀,对4周目Boss[4]造成[595,854]伤害,剩余血量[5,334,142]
2020-07-03 19:53:27 [8]  珈百璃第[3]刀整刀,对4周目Boss[4]造成[496,502]伤害,剩余血量[4,837,640]
2020-07-03 19:53:39 [8]  在?看看熊猫第[3]刀整刀,对4周目Boss[4]造成[347,357]伤害,剩余血量[4,490,283]
2020-07-03 19:53:44 [8]  珈百璃第[4]刀整刀,对4周目Boss[4]造成[851,556]伤害,剩余血量[3,638,727]
2020-07-03 19:54:35 [8]  哈卡第[3]刀整刀,对4周目Boss[4]造成[441,453]伤害,剩余血量[3,197,274]
2020-07-03 19:54:53 [8]  圣骑之痕第[2]刀补刀,对4周目Boss[4]造成[16,973]伤害,剩余血量[3,180,301]
2020-07-03 19:55:46 [8]  圣骑之痕第[3]刀整刀,对4周目Boss[4]造成[474,611]伤害,剩余血量[2,705,690]
2020-07-03 19:56:59 [8]  Ar.ak第[1]刀整刀,对4周目Boss[4]造成[894,603]伤害,剩余血量[1,811,087]
2020-07-03 19:57:04 [8]  SEAREA第[1]刀整刀,对4周目Boss[4]造成[774,567]伤害,剩余血量[1,036,520]
2020-07-03 20:01:12 [8]  虚空的风灯第[1]刀整刀,对4周目Boss[4]造成[742,702]伤害,剩余血量[293,818]
2020-07-03 20:04:45 [8]  刚玉狐第[0.5]刀尾刀,对4周目Boss[5]造成[293,818]伤害,当前Boss已被击杀
2020-07-03 20:06:00 [8]  刚玉狐第[1]刀补刀,对4周目Boss[5]造成[187,590]伤害,剩余血量[19,812,410]
2020-07-03 20:12:44 [8]  泠泠（hh剑，这就是星辰大海啊）第[2]刀整刀,对4周目Boss[5]造成[603,192]伤害,剩余血量[19,209,218]
2020-07-03 20:17:09 [8]  珈百璃第[5]刀整刀,对4周目Boss[5]造成[755,313]伤害,剩余血量[18,453,905]
2020-07-03 20:17:24 [8]  泠泠（hh剑，这就是星辰大海啊）第[3]刀整刀,对4周目Boss[5]造成[342,448]伤害,剩余血量[18,111,457]
2020-07-03 20:27:58 [8]  Ar.ak第[2]刀整刀,对4周目Boss[5]造成[714,210]伤害,剩余血量[17,397,247]
2020-07-03 20:31:30 [8]  Ar.ak第[3]刀整刀,对4周目Boss[5]造成[409,142]伤害,剩余血量[16,988,105]
2020-07-03 20:32:49 [8]  刚玉狐第[2]刀整刀,对4周目Boss[5]造成[637,318]伤害,剩余血量[16,350,787]
2020-07-03 20:37:30 [8]  霸王黄龙第[3]刀整刀,对4周目Boss[5]造成[725,683]伤害,剩余血量[15,625,104]
2020-07-03 20:38:48 [8]  警觉的食材第[2]刀整刀,对4周目Boss[5]造成[698,322]伤害,剩余血量[14,926,782]
2020-07-03 20:41:17 [8]  刚玉狐第[3]刀整刀,对4周目Boss[5]造成[599,450]伤害,剩余血量[14,327,332]
2020-07-03 20:43:32 [8]  警觉的食材第[3]刀整刀,对4周目Boss[5]造成[497,928]伤害,剩余血量[13,829,404]
2020-07-03 20:45:23 [8]  泉第[1]刀整刀,对4周目Boss[5]造成[774,357]伤害,剩余血量[13,055,047]
2020-07-03 20:47:31 [8]  泉第[2]刀整刀,对4周目Boss[5]造成[420,785]伤害,剩余血量[12,634,262]
2020-07-03 20:52:10 [8]  霸王黄龙第[4]刀整刀,对4周目Boss[5]造成[454,898]伤害,剩余血量[12,179,364]
2020-07-03 21:01:02 [8]  霸王黄龙第[5]刀整刀,对4周目Boss[5]造成[481,313]伤害,剩余血量[11,698,051]
2020-07-03 21:03:15 [8]  霸王黄龙第[6]刀整刀,对4周目Boss[5]造成[565,175]伤害,剩余血量[11,132,876]
2020-07-03 21:18:02 [8]  古拉顿第[2]刀整刀,对4周目Boss[5]造成[541,473]伤害,剩余血量[10,591,403]
2020-07-03 21:27:41 [8]  古拉顿第[3]刀整刀,对4周目Boss[5]造成[408,702]伤害,剩余血量[10,182,701]
2020-07-03 21:32:52 [8]  血与泪第[3]刀整刀,对4周目Boss[5]造成[415,078]伤害,剩余血量[9,767,623]
2020-07-03 21:50:18 [8]  永远滴神第[1]刀整刀,对4周目Boss[5]造成[459,296]伤害,剩余血量[9,308,327]
2020-07-03 22:06:54 [8]  我就叫柚子第[1]刀整刀,对4周目Boss[5]造成[791,487]伤害,剩余血量[8,516,840]
2020-07-03 22:08:35 [8]  温泉第[1]刀整刀,对4周目Boss[5]造成[674,260]伤害,剩余血量[7,842,580]
2020-07-03 22:16:37 [8]  珈百璃第[6]刀整刀,对4周目Boss[5]造成[437,783]伤害,剩余血量[7,404,797]
2020-07-03 22:19:10 [8]  永远滴神第[2]刀整刀,对4周目Boss[5]造成[343,376]伤害,剩余血量[7,061,421]
2020-07-03 22:22:09 [8]  Anemone第[1]刀整刀,对4周目Boss[5]造成[719,133]伤害,剩余血量[6,342,288]
2020-07-03 22:24:43 [8]  Anemone第[2]刀整刀,对4周目Boss[5]造成[578,725]伤害,剩余血量[5,763,563]
2020-07-03 22:27:26 [8]  Anemone第[3]刀整刀,对4周目Boss[5]造成[336,532]伤害,剩余血量[5,427,031]
2020-07-03 22:29:20 [8]  Railgun第[1]刀整刀,对4周目Boss[5]造成[810,242]伤害,剩余血量[4,616,789]
2020-07-03 22:29:31 [8]  Railgun第[2]刀整刀,对4周目Boss[5]造成[591,783]伤害,剩余血量[4,025,006]
2020-07-03 22:36:23 [8]  我就叫柚子第[2]刀整刀,对4周目Boss[5]造成[620,006]伤害,剩余血量[3,405,000]
2020-07-03 22:36:29 [8]  Railgun第[3]刀整刀,对4周目Boss[5]造成[417,858]伤害,剩余血量[2,987,142]
2020-07-03 22:44:14 [8]  我就叫柚子第[3]刀整刀,对4周目Boss[5]造成[446,508]伤害,剩余血量[2,540,634]
2020-07-03 22:45:35 [8]  虚空的风灯第[2]刀整刀,对4周目Boss[5]造成[618,914]伤害,剩余血量[1,921,720]
2020-07-03 22:55:43 [8]  SEAREA第[2]刀整刀,对4周目Boss[5]造成[596,045]伤害,剩余血量[1,325,675]
2020-07-03 23:02:24 [8]  泉第[3]刀整刀,对4周目Boss[5]造成[654,958]伤害,剩余血量[301,945]
2020-07-03 23:06:09 [8]  SEAREA第[2.5]刀尾刀,对5周目Boss[1]造成[301,945]伤害,当前Boss已被击杀
2020-07-03 23:07:27 [8]  SEAREA第[3]刀补刀,对5周目Boss[1]造成[97,289]伤害,剩余血量[5,902,711]
2020-07-03 23:18:18 [8]  温泉第[2]刀整刀,对5周目Boss[1]造成[368,769]伤害,剩余血量[5,533,942]
2020-07-03 23:22:13 [8]  温泉第[2]刀整刀被撤回,剩余血量[5,902,711]
2020-07-03 23:54:46 [8]  温泉第[2]刀整刀,对5周目Boss[1]造成[1]伤害,剩余血量[5,902,710]
2020-07-04 00:24:33 [8]  沫凉第[3]刀整刀,对5周目Boss[1]造成[710,855]伤害,剩余血量[5,191,855]
2020-07-04 00:48:35 [8]  拉贝特第[1]刀整刀,对5周目Boss[1]造成[1,101,335]伤害,剩余血量[4,090,520]
2020-07-04 01:06:28 [8]  拉贝特第[2]刀整刀,对5周目Boss[1]造成[734,264]伤害,剩余血量[3,356,256]
2020-07-04 01:08:57 [8]  温泉第[3]刀整刀,对5周目Boss[1]造成[303,154]伤害,剩余血量[3,053,102]
2020-07-04 01:15:44 [8]  拉贝特第[3]刀整刀,对5周目Boss[1]造成[459,287]伤害,剩余血量[2,593,815]
2020-07-04 01:22:57 [8]  【蜗牛】莉玛Official第[1]刀整刀,对5周目Boss[1]造成[939,722]伤害,剩余血量[1,654,093]
2020-07-04 01:28:15 [8]  【蜗牛】莉玛Official第[2]刀整刀,对5周目Boss[1]造成[459,064]伤害,剩余血量[1,195,029]
2020-07-04 01:47:48 [8]  麻绳小桥第[1]刀整刀,对5周目Boss[1]造成[660,386]伤害,剩余血量[534,643]
2020-07-04 02:03:08 [8]  无期第[0.5]刀尾刀,对5周目Boss[2]造成[534,643]伤害,当前Boss已被击杀
2020-07-04 02:05:13 [8]  无期第[1]刀补刀,对5周目Boss[2]造成[58,933]伤害,剩余血量[7,941,067]
2020-07-04 02:06:51 [8]  虚空的风灯第[3]刀整刀,对5周目Boss[2]造成[927,030]伤害,剩余血量[7,014,037]
2020-07-04 02:08:31 [8]  麻绳小桥第[2]刀整刀,对5周目Boss[2]造成[986,855]伤害,剩余血量[6,027,182]
2020-07-04 02:11:19 [8]  菠萝灵波第[3]刀整刀,对5周目Boss[2]造成[933,945]伤害,剩余血量[5,093,237]
2020-07-04 02:13:53 [8]  无期第[2]刀整刀,对5周目Boss[2]造成[1,028,825]伤害,剩余血量[4,064,412]
2020-07-04 02:13:58 [8]  【蜗牛】莉玛Official第[3]刀整刀,对5周目Boss[2]造成[1,064,900]伤害,剩余血量[2,999,512]
2020-07-04 02:19:14 [8]  麻绳小桥第[3]刀整刀,对5周目Boss[2]造成[560,680]伤害,剩余血量[2,438,832]
2020-07-04 02:31:06 [8]  无期第[3]刀整刀,对5周目Boss[2]造成[547,550]伤害,剩余血量[1,891,282]
2020-07-04 04:11:50 [8]  雾雨十六夜第[1]刀整刀,对5周目Boss[2]造成[995,512]伤害,剩余血量[895,770]
2020-07-04 04:15:56 [8]  雾雨十六夜第[2]刀整刀,对5周目Boss[2]造成[584,866]伤害,剩余血量[310,904]
2020-07-04 04:25:31 [8]  雾雨十六夜第[2.5]刀尾刀,对5周目Boss[3]造成[310,904]伤害,当前Boss已被击杀
2020-07-04 04:26:58 [8]  雾雨十六夜第[3]刀补刀,对5周目Boss[3]造成[200,149]伤害,剩余血量[9,799,851]
2020-07-04 04:35:04 [8]  扎克 特兰提斯第[3]刀整刀,对5周目Boss[3]造成[365,141]伤害,剩余血量[9,434,710]
=====================
Day Change
=====================
2020-07-04 05:39:00 [8]  古拉顿第[1]刀整刀,对5周目Boss[3]造成[764,820]伤害,剩余血量[8,669,890]
2020-07-04 05:58:39 [8]  古拉顿第[2]刀整刀,对5周目Boss[3]造成[694,872]伤害,剩余血量[7,975,018]
2020-07-04 07:02:48 [8]  永远滴神第[1]刀整刀,对5周目Boss[3]造成[688,319]伤害,剩余血量[7,286,699]
2020-07-04 08:08:13 [8]  刚玉狐第[1]刀整刀,对5周目Boss[3]造成[640,365]伤害,剩余血量[6,646,334]
2020-07-04 08:25:56 [8]  刚玉狐第[2]刀整刀,对5周目Boss[3]造成[666,065]伤害,剩余血量[5,980,269]
2020-07-04 08:37:12 [8]  刚玉狐第[3]刀整刀,对5周目Boss[3]造成[364,067]伤害,剩余血量[5,616,202]
2020-07-04 08:40:05 [8]  霸王黄龙第[1]刀整刀,对5周目Boss[3]造成[659,954]伤害,剩余血量[4,956,248]
2020-07-04 08:40:16 [8]  霸王黄龙第[2]刀整刀,对5周目Boss[3]造成[655,859]伤害,剩余血量[4,300,389]
2020-07-04 10:20:30 [8]  菠萝灵波第[1]刀整刀,对5周目Boss[3]造成[692,618]伤害,剩余血量[3,607,771]
2020-07-04 10:42:55 [8]  沫凉第[1]刀整刀,对5周目Boss[3]造成[641,255]伤害,剩余血量[2,966,516]
2020-07-04 10:55:21 [8]  沫凉第[2]刀整刀,对5周目Boss[3]造成[721,759]伤害,剩余血量[2,244,757]
2020-07-04 11:33:31 [8]  沫凉第[3]刀整刀,对5周目Boss[3]造成[406,850]伤害,剩余血量[1,837,907]
2020-07-04 12:34:01 [8]  警觉的食材第[1]刀整刀,对5周目Boss[3]造成[651,973]伤害,剩余血量[1,185,934]
2020-07-04 14:21:32 [8]  Luxerion第[1]刀整刀,对5周目Boss[3]造成[661,737]伤害,剩余血量[524,197]
2020-07-04 14:23:42 [8]  Luxerion第[1.5]刀尾刀,对5周目Boss[4]造成[524,197]伤害,当前Boss已被击杀
2020-07-04 14:24:37 [8]  Luxerion第[2]刀补刀,对5周目Boss[4]造成[63,861]伤害,剩余血量[11,936,139]
2020-07-04 14:30:19 [8]  珈百璃第[1]刀整刀,对5周目Boss[4]造成[941,587]伤害,剩余血量[10,994,552]
2020-07-04 14:31:14 [8]  菠萝灵波第[2]刀整刀,对5周目Boss[4]造成[751,959]伤害,剩余血量[10,242,593]
2020-07-04 14:32:48 [8]  虚空的风灯第[1]刀整刀,对5周目Boss[4]造成[947,555]伤害,剩余血量[9,295,038]
2020-07-04 14:36:53 [8]  珈百璃第[2]刀整刀,对5周目Boss[4]造成[717,704]伤害,剩余血量[8,577,334]
2020-07-04 14:37:34 [8]  古拉顿第[3]刀整刀,对5周目Boss[4]造成[541,397]伤害,剩余血量[8,035,937]
2020-07-04 14:42:30 [8]  珈百璃第[3]刀整刀,对5周目Boss[4]造成[843,063]伤害,剩余血量[7,192,874]
2020-07-04 14:47:08 [8]  珈百璃第[4]刀整刀,对5周目Boss[4]造成[509,166]伤害,剩余血量[6,683,708]
2020-07-04 14:53:18 [8]  虚空的风灯第[2]刀整刀,对5周目Boss[4]造成[720,332]伤害,剩余血量[5,963,376]
2020-07-04 15:03:11 [8]  霸王黄龙第[3]刀整刀,对5周目Boss[4]造成[720,820]伤害,剩余血量[5,242,556]
2020-07-04 15:09:06 [8]  霸王黄龙第[4]刀整刀,对5周目Boss[4]造成[712,697]伤害,剩余血量[4,529,859]
2020-07-04 15:10:11 [8]  在?看看熊猫第[1]刀整刀,对5周目Boss[4]造成[761,063]伤害,剩余血量[3,768,796]
2020-07-04 15:12:18 [8]  在?看看熊猫第[2]刀整刀,对5周目Boss[4]造成[549,690]伤害,剩余血量[3,219,106]
2020-07-04 15:16:01 [8]  在?看看熊猫第[3]刀整刀,对5周目Boss[4]造成[380,874]伤害,剩余血量[2,838,232]
2020-07-04 15:51:10 [8]  圣骑之痕第[1]刀整刀,对5周目Boss[4]造成[520,793]伤害,剩余血量[2,317,439]
2020-07-04 15:51:16 [8]  圣骑之痕第[2]刀整刀,对5周目Boss[4]造成[566,496]伤害,剩余血量[1,750,943]
2020-07-04 15:51:25 [8]  圣骑之痕第[3]刀整刀,对5周目Boss[4]造成[706,336]伤害,剩余血量[1,044,607]
2020-07-04 15:54:13 [8]  警觉的食材第[2]刀整刀,对5周目Boss[4]造成[712,711]伤害,剩余血量[331,896]
2020-07-04 16:04:46 [8]  温泉第[0.5]刀尾刀,对5周目Boss[5]造成[331,896]伤害,当前Boss已被击杀
2020-07-04 16:05:35 [8]  温泉第[1]刀补刀,对5周目Boss[5]造成[37,755]伤害,剩余血量[19,962,245]
2020-07-04 16:30:36 [8]  菠萝灵波第[3]刀整刀,对5周目Boss[5]造成[703,326]伤害,剩余血量[19,258,919]
2020-07-04 18:29:19 [8]  珈百璃第[5]刀整刀,对5周目Boss[5]造成[771,783]伤害,剩余血量[18,487,136]
2020-07-04 18:42:08 [8]  珈百璃第[6]刀整刀,对5周目Boss[5]造成[675,071]伤害,剩余血量[17,812,065]
2020-07-04 19:16:41 [8]  泠泠（hh剑，这就是星辰大海啊）第[1]刀整刀,对5周目Boss[5]造成[702,614]伤害,剩余血量[17,109,451]
2020-07-04 20:19:18 [8]  警觉的食材第[3]刀整刀,对5周目Boss[5]造成[856,907]伤害,剩余血量[16,252,544]
2020-07-04 20:53:03 [8]  血与泪第[1]刀整刀,对5周目Boss[5]造成[661,743]伤害,剩余血量[15,590,801]
2020-07-04 20:56:02 [8]  血与泪第[2]刀整刀,对5周目Boss[5]造成[562,352]伤害,剩余血量[15,028,449]
2020-07-04 21:31:09 [8]  泠泠（hh剑，这就是星辰大海啊）第[2]刀整刀,对5周目Boss[5]造成[543,492]伤害,剩余血量[14,484,957]
2020-07-04 21:33:28 [8]  泠泠（hh剑，这就是星辰大海啊）第[3]刀整刀,对5周目Boss[5]造成[408,634]伤害,剩余血量[14,076,323]
2020-07-04 21:36:46 [8]  扎克 特兰提斯第[1]刀整刀,对5周目Boss[5]造成[658,419]伤害,剩余血量[13,417,904]
2020-07-04 21:44:04 [8]  扎克 特兰提斯第[2]刀整刀,对5周目Boss[5]造成[586,501]伤害,剩余血量[12,831,403]
2020-07-04 21:47:09 [8]  哈卡第[1]刀整刀,对5周目Boss[5]造成[639,530]伤害,剩余血量[12,191,873]
2020-07-04 21:47:16 [8]  扎克 特兰提斯第[3]刀整刀,对5周目Boss[5]造成[377,543]伤害,剩余血量[11,814,330]
2020-07-04 21:55:23 [8]  哈卡第[2]刀整刀,对5周目Boss[5]造成[444,055]伤害,剩余血量[11,370,275]
2020-07-04 21:57:09 [8]  Ar.ak第[1]刀整刀,对5周目Boss[5]造成[766,135]伤害,剩余血量[10,604,140]
2020-07-04 22:00:48 [8]  Ar.ak第[2]刀整刀,对5周目Boss[5]造成[423,002]伤害,剩余血量[10,181,138]
2020-07-04 22:02:47 [8]  哈卡第[3]刀整刀,对5周目Boss[5]造成[367,298]伤害,剩余血量[9,813,840]
2020-07-04 22:09:11 [8]  血与泪第[3]刀整刀,对5周目Boss[5]造成[391,392]伤害,剩余血量[9,422,448]
2020-07-04 22:15:12 [8]  【蜗牛】莉玛Official第[1]刀整刀,对5周目Boss[5]造成[815,980]伤害,剩余血量[8,606,468]
2020-07-04 22:21:50 [8]  霸王黄龙第[5]刀整刀,对5周目Boss[5]造成[780,343]伤害,剩余血量[7,826,125]
2020-07-04 22:25:35 [8]  泉第[1]刀整刀,对5周目Boss[5]造成[726,966]伤害,剩余血量[7,099,159]
2020-07-04 22:28:53 [8]  我就叫柚子第[1]刀整刀,对5周目Boss[5]造成[735,172]伤害,剩余血量[6,363,987]
2020-07-04 22:32:37 [8]  霸王黄龙第[6]刀整刀,对5周目Boss[5]造成[807,238]伤害,剩余血量[5,556,749]
2020-07-04 22:33:29 [8]  我就叫柚子第[2]刀整刀,对5周目Boss[5]造成[606,992]伤害,剩余血量[4,949,757]
2020-07-04 22:34:00 [8]  Railgun第[1]刀整刀,对5周目Boss[5]造成[399,874]伤害,剩余血量[4,549,883]
2020-07-04 22:34:12 [8]  Railgun第[2]刀整刀,对5周目Boss[5]造成[674,506]伤害,剩余血量[3,875,377]
2020-07-04 22:34:22 [8]  Railgun第[3]刀整刀,对5周目Boss[5]造成[808,301]伤害,剩余血量[3,067,076]
2020-07-04 22:36:17 [8]  我就叫柚子第[3]刀整刀,对5周目Boss[5]造成[350,535]伤害,剩余血量[2,716,541]
2020-07-04 22:37:56 [8]  【蜗牛】莉玛Official第[2]刀整刀,对5周目Boss[5]造成[366,195]伤害,剩余血量[2,350,346]
2020-07-04 22:40:14 [8]  泉第[2]刀整刀,对5周目Boss[5]造成[407,872]伤害,剩余血量[1,942,474]
2020-07-04 22:44:29 [8]  【蜗牛】莉玛Official第[3]刀整刀,对5周目Boss[5]造成[625,680]伤害,剩余血量[1,316,794]
2020-07-04 22:50:54 [8]  虚空的风灯第[3]刀整刀,对5周目Boss[5]造成[655,961]伤害,剩余血量[660,833]
2020-07-04 23:07:03 [8]  SEAREA第[1]刀整刀,对5周目Boss[5]造成[643,269]伤害,剩余血量[17,564]
